class,image_path,name,xmax,xmin,ymax,ymin
3.0,f4d973d27afaaada1cb8fd964ef76094.jpg,GARBAGE,249.0,153.0,293.0,221.0
3.0,f4d973d27afaaada1cb8fd964ef76094.jpg,GARBAGE,52.0,-17.0,297.0,202.0
3.0,f4d973d27afaaada1cb8fd964ef76094.jpg,GARBAGE,703.0,543.0,307.0,234.0
2.0,7d06df36ce2ad637eb09ca6684190550.jpg,POTHOLES,821.0,639.0,368.0,272.0
3.0,7d06df36ce2ad637eb09ca6684190550.jpg,GARBAGE,637.0,578.0,217.0,170.0
4.0,8db2ef89edad8b58403946ca2d2ea559.jpg,CONSTRUCTION_ROAD,279.0,83.0,295.0,224.0
4.0,8db2ef89edad8b58403946ca2d2ea559.jpg,CONSTRUCTION_ROAD,870.0,651.0,308.0,229.0
3.0,20f4af40e671e526d4230c265ceed77e.jpg,GARBAGE,779.0,711.0,269.0,219.0
3.0,20f4af40e671e526d4230c265ceed77e.jpg,GARBAGE,951.0,813.0,322.0,241.0
3.0,20f4af40e671e526d4230c265ceed77e.jpg,GARBAGE,977.0,906.0,330.0,268.0
0.0,20f4af40e671e526d4230c265ceed77e.jpg,GRAFFITI,301.0,136.0,187.0,99.0
3.0,20f4af40e671e526d4230c265ceed77e.jpg,GARBAGE,319.0,142.0,297.0,182.0
,aeeea97dc3bf5e7a55095f9b4d6417fa.jpg,,,,,
4.0,a704475ae3b7cc292eda0e8e19d4e2f1.jpg,CONSTRUCTION_ROAD,556.0,451.0,265.0,215.0
3.0,a704475ae3b7cc292eda0e8e19d4e2f1.jpg,GARBAGE,973.0,918.0,411.0,352.0
3.0,a704475ae3b7cc292eda0e8e19d4e2f1.jpg,GARBAGE,886.0,826.0,332.0,287.0
4.0,a704475ae3b7cc292eda0e8e19d4e2f1.jpg,CONSTRUCTION_ROAD,409.0,264.0,270.0,205.0
2.0,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,POTHOLES,1076.0,556.0,579.0,361.0
3.0,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,GARBAGE,220.0,127.0,456.0,378.0
3.0,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,GARBAGE,977.0,909.0,429.0,349.0
3.0,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,GARBAGE,279.0,198.0,338.0,258.0
3.0,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,GARBAGE,753.0,599.0,366.0,272.0
3.0,9ebfbd7a40814fcfa0557b59bf2b3452.jpg,GARBAGE,295.0,221.0,377.0,325.0
7.0,9ebfbd7a40814fcfa0557b59bf2b3452.jpg,BAD_BILLBOARD,523.0,-172.0,125.0,-39.0
7.0,9ebfbd7a40814fcfa0557b59bf2b3452.jpg,BAD_BILLBOARD,892.0,602.0,148.0,1.0
2.0,9ebfbd7a40814fcfa0557b59bf2b3452.jpg,POTHOLES,589.0,390.0,484.0,295.0
9.0,e90fa3a8fe08d83c0ea88653025e80de.jpg,CLUTTER_SIDEWALK,1114.0,271.0,494.0,321.0
9.0,e90fa3a8fe08d83c0ea88653025e80de.jpg,CLUTTER_SIDEWALK,302.0,-100.0,482.0,322.0
3.0,1164f60413da089fbad7666e6bb764cb.jpg,GARBAGE,516.0,448.0,201.0,153.0
0.0,1164f60413da089fbad7666e6bb764cb.jpg,GRAFFITI,353.0,248.0,168.0,113.0
3.0,1164f60413da089fbad7666e6bb764cb.jpg,GARBAGE,889.0,769.0,205.0,136.0
3.0,1164f60413da089fbad7666e6bb764cb.jpg,GARBAGE,188.0,29.0,345.0,249.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,515.0,404.0,183.0,103.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,769.0,638.0,190.0,102.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,466.0,376.0,229.0,160.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,464.0,383.0,154.0,88.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,331.0,226.0,171.0,89.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,472.0,317.0,216.0,113.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,177.0,51.0,199.0,96.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,307.0,208.0,300.0,239.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,289.0,135.0,256.0,161.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,609.0,527.0,203.0,143.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,503.0,350.0,298.0,216.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,835.0,728.0,187.0,105.0
3.0,d6b53720e130af4da44076a650937619.jpg,GARBAGE,571.0,434.0,215.0,129.0
3.0,6d5cb9abca91a010f1936f3be369223b.jpg,GARBAGE,953.0,885.0,259.0,216.0
9.0,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,614.0,272.0,254.0,163.0
9.0,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,346.0,77.0,254.0,164.0
3.0,6d5cb9abca91a010f1936f3be369223b.jpg,GARBAGE,442.0,397.0,234.0,200.0
9.0,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,912.0,581.0,256.0,164.0
3.0,6d5cb9abca91a010f1936f3be369223b.jpg,GARBAGE,273.0,203.0,247.0,203.0
3.0,d3464300d517f311e832294fcbcc756b.jpg,GARBAGE,716.0,565.0,376.0,292.0
3.0,d3464300d517f311e832294fcbcc756b.jpg,GARBAGE,772.0,563.0,393.0,291.0
3.0,d3464300d517f311e832294fcbcc756b.jpg,GARBAGE,207.0,40.0,554.0,428.0
3.0,d3464300d517f311e832294fcbcc756b.jpg,GARBAGE,589.0,515.0,354.0,276.0
3.0,d3464300d517f311e832294fcbcc756b.jpg,GARBAGE,485.0,357.0,469.0,379.0
3.0,d3464300d517f311e832294fcbcc756b.jpg,GARBAGE,361.0,268.0,447.0,365.0
3.0,d3464300d517f311e832294fcbcc756b.jpg,GARBAGE,777.0,615.0,424.0,292.0
3.0,d3464300d517f311e832294fcbcc756b.jpg,GARBAGE,861.0,639.0,471.0,344.0
3.0,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,GARBAGE,475.0,298.0,385.0,289.0
3.0,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,GARBAGE,545.0,462.0,258.0,204.0
3.0,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,GARBAGE,316.0,233.0,362.0,301.0
3.0,ac9c1d1ed7c9d80b1a3201d6432f86ea.jpg,GARBAGE,812.0,726.0,413.0,350.0
7.0,9a2f76fb7b40481fa2b372080ec07bfe.jpg,BAD_BILLBOARD,227.0,27.0,137.0,12.0
7.0,9a2f76fb7b40481fa2b372080ec07bfe.jpg,BAD_BILLBOARD,106.0,-35.0,134.0,13.0
3.0,faf0cbb28d699ce2cbe86354db46a2c4.jpg,GARBAGE,721.0,670.0,265.0,225.0
3.0,faf0cbb28d699ce2cbe86354db46a2c4.jpg,GARBAGE,918.0,824.0,377.0,312.0
3.0,7e4d5830871b293a0ab4494b04976f52.jpg,GARBAGE,900.0,600.0,519.0,411.0
3.0,7e4d5830871b293a0ab4494b04976f52.jpg,GARBAGE,843.0,744.0,503.0,434.0
3.0,12a2ffd36db0cb4fffac261c6a39e356.jpg,GARBAGE,892.0,787.0,306.0,240.0
3.0,12a2ffd36db0cb4fffac261c6a39e356.jpg,GARBAGE,993.0,859.0,328.0,233.0
3.0,e6ce43043a22e692be454ccfd4b2a6ee.jpg,GARBAGE,983.0,886.0,288.0,217.0
3.0,e6ce43043a22e692be454ccfd4b2a6ee.jpg,GARBAGE,375.0,263.0,306.0,241.0
3.0,71f3f17d8304bc95d0d62eb96dd7b28b.jpg,GARBAGE,117.0,37.0,230.0,168.0
3.0,04df27bdf59becdb480d4398536abd35.jpg,GARBAGE,344.0,222.0,338.0,213.0
3.0,04df27bdf59becdb480d4398536abd35.jpg,GARBAGE,193.0,81.0,324.0,249.0
2.0,9f49ec7df4baca9f98e4fecb15a55403.jpg,POTHOLES,852.0,675.0,348.0,248.0
3.0,9f49ec7df4baca9f98e4fecb15a55403.jpg,GARBAGE,549.0,486.0,228.0,178.0
2.0,9f49ec7df4baca9f98e4fecb15a55403.jpg,POTHOLES,998.0,834.0,352.0,258.0
2.0,9f49ec7df4baca9f98e4fecb15a55403.jpg,POTHOLES,716.0,516.0,311.0,209.0
9.0,79426e9c7d35ee4a09bf1d059f3eceef.jpg,CLUTTER_SIDEWALK,1116.0,448.0,615.0,246.0
9.0,79426e9c7d35ee4a09bf1d059f3eceef.jpg,CLUTTER_SIDEWALK,448.0,-146.0,616.0,175.0
9.0,56d4a57f308724fb722bf6870d83d4d5.jpg,CLUTTER_SIDEWALK,1110.0,450.0,346.0,203.0
3.0,56d4a57f308724fb722bf6870d83d4d5.jpg,GARBAGE,324.0,204.0,290.0,217.0
3.0,56d4a57f308724fb722bf6870d83d4d5.jpg,GARBAGE,182.0,60.0,290.0,204.0
2.0,d78c38dc23e2c058d4f26395c2d886b0.jpg,POTHOLES,299.0,142.0,300.0,221.0
0.0,133b2478f2c69118154e46b8f2424f97.jpg,GRAFFITI,291.0,219.0,220.0,178.0
3.0,133b2478f2c69118154e46b8f2424f97.jpg,GARBAGE,146.0,91.0,231.0,194.0
3.0,133b2478f2c69118154e46b8f2424f97.jpg,GARBAGE,616.0,544.0,274.0,218.0
3.0,024b3a7048ab6b3544bc8367d2c31487.jpg,GARBAGE,90.0,39.0,228.0,188.0
7.0,024b3a7048ab6b3544bc8367d2c31487.jpg,BAD_BILLBOARD,706.0,643.0,186.0,134.0
3.0,024b3a7048ab6b3544bc8367d2c31487.jpg,GARBAGE,975.0,894.0,262.0,203.0
9.0,41c39e59218d53bb434ea7264a9de991.jpg,CLUTTER_SIDEWALK,317.0,-15.0,286.0,198.0
9.0,41c39e59218d53bb434ea7264a9de991.jpg,CLUTTER_SIDEWALK,861.0,616.0,284.0,203.0
9.0,41c39e59218d53bb434ea7264a9de991.jpg,CLUTTER_SIDEWALK,721.0,232.0,291.0,200.0
0.0,2084e198d68642cc2d9bbf0f556d1717.jpg,GRAFFITI,812.0,744.0,214.0,154.0
3.0,2084e198d68642cc2d9bbf0f556d1717.jpg,GARBAGE,709.0,658.0,242.0,195.0
2.0,2084e198d68642cc2d9bbf0f556d1717.jpg,POTHOLES,300.0,74.0,385.0,254.0
,1697d2971efa752abd823083978cb3b1.jpg,,,,,
3.0,7d3a78fe8701d1390b2bbe60f4b9d4c5.jpg,GARBAGE,669.0,610.0,275.0,229.0
2.0,7d3a78fe8701d1390b2bbe60f4b9d4c5.jpg,POTHOLES,392.0,227.0,427.0,287.0
3.0,a39979a52b05782be731057be1532bd7.jpg,GARBAGE,582.0,448.0,323.0,245.0
9.0,35b037664f2ad20c17457becf21614e1.jpg,CLUTTER_SIDEWALK,1052.0,468.0,350.0,200.0
9.0,35b037664f2ad20c17457becf21614e1.jpg,CLUTTER_SIDEWALK,341.0,-113.0,349.0,194.0
3.0,f30492c8c7d9b5d4d939e6035fa73170.jpg,GARBAGE,882.0,762.0,315.0,246.0
1.0,24f207da148bf2ea659342fe33e93323.jpg,FADED_SIGNAGE,727.0,652.0,408.0,242.0
9.0,24f207da148bf2ea659342fe33e93323.jpg,CLUTTER_SIDEWALK,625.0,145.0,411.0,277.0
3.0,e1d959b535d7141fd275b0d5370e39b4.jpg,GARBAGE,654.0,498.0,361.0,224.0
3.0,26b74987cc8add1708a564fb6945fbf3.jpg,GARBAGE,66.0,-21.0,256.0,189.0
3.0,76731d3a8bad80d0dd5457e18c507da1.jpg,GARBAGE,741.0,660.0,301.0,242.0
7.0,76731d3a8bad80d0dd5457e18c507da1.jpg,BAD_BILLBOARD,281.0,-93.0,179.0,29.0
3.0,76731d3a8bad80d0dd5457e18c507da1.jpg,GARBAGE,689.0,522.0,270.0,180.0
7.0,0b4e39c1e1cd3780a8e74403b50aadae.jpg,BAD_BILLBOARD,734.0,602.0,175.0,71.0
7.0,0b4e39c1e1cd3780a8e74403b50aadae.jpg,BAD_BILLBOARD,671.0,581.0,178.0,114.0
7.0,0b4e39c1e1cd3780a8e74403b50aadae.jpg,BAD_BILLBOARD,823.0,664.0,161.0,50.0
7.0,f07029ccca20f9924c3dc51e55fb57e5.jpg,BAD_BILLBOARD,730.0,467.0,183.0,89.0
3.0,3bb11f9e8af87a0b5a11afa319d7942c.jpg,GARBAGE,797.0,675.0,495.0,425.0
9.0,3bb11f9e8af87a0b5a11afa319d7942c.jpg,CLUTTER_SIDEWALK,305.0,-101.0,414.0,303.0
3.0,17498f8e4591a6004cdafd1abb05640e.jpg,GARBAGE,297.0,232.0,253.0,208.0
8.0,17498f8e4591a6004cdafd1abb05640e.jpg,SAND_ON_ROAD,577.0,518.0,228.0,197.0
3.0,b93b3bb4ea2ffbf9eff6bbf01240de54.jpg,GARBAGE,333.0,238.0,455.0,385.0
3.0,ece3584ebc6aa510538afababc6425ed.jpg,GARBAGE,282.0,217.0,328.0,277.0
3.0,ece3584ebc6aa510538afababc6425ed.jpg,GARBAGE,222.0,143.0,353.0,299.0
,6c70c3fcf7c64063d3fd160ccaf5bb09.jpg,,,,,
8.0,0933cdfb4e657eb96bae48f7a5eabe16.jpg,SAND_ON_ROAD,564.0,511.0,225.0,189.0
7.0,3d24812649367288ac37bf9b7dafaac0.jpg,BAD_BILLBOARD,918.0,824.0,181.0,111.0
3.0,3d24812649367288ac37bf9b7dafaac0.jpg,GARBAGE,747.0,668.0,341.0,281.0
4.0,3d24812649367288ac37bf9b7dafaac0.jpg,CONSTRUCTION_ROAD,1013.0,800.0,293.0,168.0
7.0,3d24812649367288ac37bf9b7dafaac0.jpg,BAD_BILLBOARD,741.0,670.0,200.0,150.0
7.0,3d24812649367288ac37bf9b7dafaac0.jpg,BAD_BILLBOARD,796.0,703.0,194.0,127.0
,4b0bf0d8e06a6b60eb4f49fb41b6e0b2.jpg,,,,,
3.0,5ca8b988621b5e104d2f11568852411b.jpg,GARBAGE,268.0,200.0,357.0,305.0
3.0,5ca8b988621b5e104d2f11568852411b.jpg,GARBAGE,423.0,318.0,292.0,230.0
,24821cc22ee2b31182b190b9c8208d93.jpg,,,,,
7.0,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,BAD_BILLBOARD,416.0,313.0,159.0,73.0
8.0,79f9ecfe5c4f3658acef391dff86f8a0.jpg,SAND_ON_ROAD,540.0,0.0,338.0,182.0
8.0,79f9ecfe5c4f3658acef391dff86f8a0.jpg,SAND_ON_ROAD,981.0,286.0,371.0,200.0
3.0,79f9ecfe5c4f3658acef391dff86f8a0.jpg,GARBAGE,346.0,272.0,530.0,472.0
8.0,79f9ecfe5c4f3658acef391dff86f8a0.jpg,SAND_ON_ROAD,1004.0,825.0,380.0,220.0
4.0,604bcffec72c18e12c29c975d7f5779f.jpg,CONSTRUCTION_ROAD,398.0,220.0,243.0,130.0
4.0,604bcffec72c18e12c29c975d7f5779f.jpg,CONSTRUCTION_ROAD,352.0,93.0,267.0,102.0
4.0,604bcffec72c18e12c29c975d7f5779f.jpg,CONSTRUCTION_ROAD,230.0,-75.0,305.0,57.0
2.0,6806407db8f4902f10fc670d88d625f8.jpg,POTHOLES,1032.0,741.0,513.0,306.0
2.0,6806407db8f4902f10fc670d88d625f8.jpg,POTHOLES,173.0,-39.0,502.0,347.0
2.0,6806407db8f4902f10fc670d88d625f8.jpg,POTHOLES,475.0,240.0,565.0,319.0
2.0,6806407db8f4902f10fc670d88d625f8.jpg,POTHOLES,844.0,557.0,406.0,275.0
,9c5edc95c88c13aca874ed4a4c1efb12.jpg,,,,,
9.0,d9d7c1e943ab7a72c12e6c74e3199553.jpg,CLUTTER_SIDEWALK,880.0,627.0,268.0,177.0
9.0,d9d7c1e943ab7a72c12e6c74e3199553.jpg,CLUTTER_SIDEWALK,336.0,48.0,231.0,142.0
4.0,4b987ac4217b65af2c60cbd1744a7df1.jpg,CONSTRUCTION_ROAD,530.0,91.0,310.0,131.0
4.0,4b987ac4217b65af2c60cbd1744a7df1.jpg,CONSTRUCTION_ROAD,810.0,467.0,304.0,128.0
4.0,4b987ac4217b65af2c60cbd1744a7df1.jpg,CONSTRUCTION_ROAD,1053.0,648.0,312.0,112.0
4.0,173b0606d3085260e293deb2c130bf1d.jpg,CONSTRUCTION_ROAD,706.0,493.0,317.0,230.0
4.0,173b0606d3085260e293deb2c130bf1d.jpg,CONSTRUCTION_ROAD,389.0,122.0,318.0,237.0
9.0,b1a0968f1769bf12febb7bd5eca49602.jpg,CLUTTER_SIDEWALK,306.0,36.0,261.0,152.0
3.0,a78f2ba0d8a43fe67f6a42ce8666301d.jpg,GARBAGE,222.0,147.0,435.0,384.0
0.0,e05147a9a71507798d91d5f37ecb02fe.jpg,GRAFFITI,408.0,179.0,307.0,87.0
0.0,e05147a9a71507798d91d5f37ecb02fe.jpg,GRAFFITI,370.0,-13.0,342.0,-66.0
,4362cdbc13fd3d6069ced6b56d59824e.jpg,,,,,
3.0,c73d8f307b08cc2dfc66283dd6cd26de.jpg,GARBAGE,66.0,-18.0,255.0,202.0
3.0,c73d8f307b08cc2dfc66283dd6cd26de.jpg,GARBAGE,260.0,181.0,237.0,189.0
7.0,73749d583f94c3594f4b104ec409aad2.jpg,BAD_BILLBOARD,1096.0,253.0,447.0,-130.0
3.0,0810b0c5aa23bf0da4b282c5bf2c100c.jpg,GARBAGE,821.0,777.0,321.0,284.0
3.0,0810b0c5aa23bf0da4b282c5bf2c100c.jpg,GARBAGE,188.0,126.0,318.0,275.0
3.0,0810b0c5aa23bf0da4b282c5bf2c100c.jpg,GARBAGE,32.0,-10.0,299.0,251.0
3.0,0810b0c5aa23bf0da4b282c5bf2c100c.jpg,GARBAGE,774.0,716.0,336.0,295.0
3.0,0810b0c5aa23bf0da4b282c5bf2c100c.jpg,GARBAGE,793.0,741.0,283.0,243.0
2.0,3a20b8e82319b898f3ddc6ae50505f16.jpg,POTHOLES,537.0,413.0,353.0,223.0
2.0,3a20b8e82319b898f3ddc6ae50505f16.jpg,POTHOLES,580.0,421.0,501.0,266.0
3.0,1e3d69a589547061d343592cd3e9a36f.jpg,GARBAGE,820.0,719.0,302.0,209.0
3.0,1e3d69a589547061d343592cd3e9a36f.jpg,GARBAGE,997.0,718.0,455.0,286.0
2.0,1e3d69a589547061d343592cd3e9a36f.jpg,POTHOLES,478.0,118.0,537.0,318.0
3.0,3878eee7e16d75de50887af2e95aa92d.jpg,GARBAGE,269.0,173.0,327.0,280.0
3.0,3878eee7e16d75de50887af2e95aa92d.jpg,GARBAGE,483.0,410.0,312.0,261.0
3.0,3878eee7e16d75de50887af2e95aa92d.jpg,GARBAGE,130.0,43.0,339.0,291.0
3.0,3878eee7e16d75de50887af2e95aa92d.jpg,GARBAGE,693.0,572.0,302.0,247.0
3.0,3878eee7e16d75de50887af2e95aa92d.jpg,GARBAGE,202.0,140.0,300.0,254.0
1.0,92b7e62144d5175c859bfda4d388b6db.jpg,FADED_SIGNAGE,830.0,720.0,256.0,87.0
7.0,32131fc4fad909e3db3f7a785e5d84b9.jpg,BAD_BILLBOARD,791.0,650.0,189.0,112.0
9.0,e4c97ce6b7cf07586262fe6180994e64.jpg,CLUTTER_SIDEWALK,856.0,179.0,355.0,169.0
3.0,e4c97ce6b7cf07586262fe6180994e64.jpg,GARBAGE,980.0,899.0,161.0,58.0
9.0,45304d9ad798bc7c32f36c4ac300ba65.jpg,CLUTTER_SIDEWALK,1099.0,447.0,339.0,204.0
9.0,45304d9ad798bc7c32f36c4ac300ba65.jpg,CLUTTER_SIDEWALK,275.0,-91.0,318.0,198.0
7.0,d6015a9a1d9b3705d5c72e602ddc5d6d.jpg,BAD_BILLBOARD,759.0,549.0,147.0,62.0
7.0,d6015a9a1d9b3705d5c72e602ddc5d6d.jpg,BAD_BILLBOARD,977.0,909.0,186.0,58.0
3.0,d6015a9a1d9b3705d5c72e602ddc5d6d.jpg,GARBAGE,331.0,247.0,482.0,414.0
2.0,e197a6ddd5ce43ba37c975fe66b81f34.jpg,POTHOLES,270.0,-90.0,573.0,439.0
3.0,e197a6ddd5ce43ba37c975fe66b81f34.jpg,GARBAGE,225.0,146.0,445.0,381.0
3.0,d8f6e73070a571952fc742e9a6258a34.jpg,GARBAGE,715.0,670.0,277.0,238.0
2.0,44577bc1d58bdb7237bba504713937da.jpg,POTHOLES,188.0,-42.0,401.0,240.0
2.0,44577bc1d58bdb7237bba504713937da.jpg,POTHOLES,269.0,92.0,369.0,246.0
2.0,eed1d2bd4bd97e8afdbd98ce1540bc16.jpg,POTHOLES,622.0,409.0,566.0,288.0
2.0,eed1d2bd4bd97e8afdbd98ce1540bc16.jpg,POTHOLES,356.0,171.0,390.0,265.0
,98cd7511ffcb1155fb42ae84b305e6b1.jpg,,,,,
3.0,72bb8fe8f8cd04861174084ef38d0998.jpg,GARBAGE,610.0,520.0,434.0,365.0
3.0,72bb8fe8f8cd04861174084ef38d0998.jpg,GARBAGE,811.0,696.0,403.0,331.0
2.0,7a8304a7a70c0b3e47495ea1ca10adb9.jpg,POTHOLES,512.0,390.0,263.0,205.0
2.0,c0ca6b67104d80f72e1f58a917586e75.jpg,POTHOLES,362.0,224.0,399.0,276.0
2.0,c0ca6b67104d80f72e1f58a917586e75.jpg,POTHOLES,314.0,144.0,469.0,319.0
2.0,c0ca6b67104d80f72e1f58a917586e75.jpg,POTHOLES,655.0,520.0,464.0,273.0
3.0,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,975.0,889.0,257.0,202.0
4.0,247f060a8b9c93d5d2b356296d8a31d3.jpg,CONSTRUCTION_ROAD,529.0,427.0,223.0,165.0
3.0,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,234.0,132.0,256.0,195.0
3.0,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,295.0,194.0,254.0,188.0
3.0,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,335.0,276.0,267.0,223.0
3.0,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,884.0,785.0,261.0,199.0
3.0,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,704.0,618.0,253.0,199.0
3.0,247f060a8b9c93d5d2b356296d8a31d3.jpg,GARBAGE,651.0,572.0,243.0,184.0
0.0,558fb84d82de25d729245a61dfe9c214.jpg,GRAFFITI,484.0,193.0,316.0,131.0
0.0,558fb84d82de25d729245a61dfe9c214.jpg,GRAFFITI,466.0,268.0,262.0,155.0
0.0,558fb84d82de25d729245a61dfe9c214.jpg,GRAFFITI,1007.0,816.0,298.0,166.0
0.0,558fb84d82de25d729245a61dfe9c214.jpg,GRAFFITI,936.0,597.0,331.0,161.0
0.0,558fb84d82de25d729245a61dfe9c214.jpg,GRAFFITI,732.0,462.0,265.0,142.0
,74de48e9f0c8d24ac47ddf4e1c115ffc.jpg,,,,,
3.0,d4ce6a7c22642d91b55de360125c3736.jpg,GARBAGE,480.0,366.0,255.0,200.0
3.0,d4ce6a7c22642d91b55de360125c3736.jpg,GARBAGE,404.0,327.0,271.0,217.0
3.0,d4ce6a7c22642d91b55de360125c3736.jpg,GARBAGE,188.0,65.0,325.0,263.0
3.0,d4ce6a7c22642d91b55de360125c3736.jpg,GARBAGE,189.0,116.0,295.0,248.0
3.0,76ae7d005988712e27d149c0dd162643.jpg,GARBAGE,605.0,537.0,270.0,222.0
3.0,76ae7d005988712e27d149c0dd162643.jpg,GARBAGE,360.0,281.0,264.0,212.0
3.0,76ae7d005988712e27d149c0dd162643.jpg,GARBAGE,101.0,21.0,260.0,207.0
3.0,76ae7d005988712e27d149c0dd162643.jpg,GARBAGE,541.0,466.0,269.0,220.0
2.0,87cf9231da9283756e2b486749866fe7.jpg,POTHOLES,896.0,737.0,327.0,218.0
3.0,87cf9231da9283756e2b486749866fe7.jpg,GARBAGE,180.0,122.0,265.0,220.0
2.0,87cf9231da9283756e2b486749866fe7.jpg,POTHOLES,730.0,601.0,264.0,186.0
3.0,87cf9231da9283756e2b486749866fe7.jpg,GARBAGE,951.0,857.0,313.0,245.0
3.0,eaf124c6e5124e9e312fc6c7d3df02d9.jpg,GARBAGE,778.0,718.0,266.0,214.0
9.0,72bf3a0bfd8f5d868b0981b78c98884c.jpg,CLUTTER_SIDEWALK,1112.0,102.0,608.0,333.0
9.0,72bf3a0bfd8f5d868b0981b78c98884c.jpg,CLUTTER_SIDEWALK,1053.0,482.0,605.0,342.0
4.0,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,1047.0,552.0,387.0,127.0
4.0,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,265.0,-82.0,318.0,145.0
4.0,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,423.0,116.0,279.0,158.0
4.0,6bd049fd1a433e15c3470720bafa834d.jpg,CONSTRUCTION_ROAD,700.0,495.0,285.0,153.0
9.0,8667b7b88a9d3172b2f1bf6ffdc89d64.jpg,CLUTTER_SIDEWALK,607.0,430.0,247.0,175.0
9.0,8667b7b88a9d3172b2f1bf6ffdc89d64.jpg,CLUTTER_SIDEWALK,442.0,198.0,240.0,164.0
9.0,8667b7b88a9d3172b2f1bf6ffdc89d64.jpg,CLUTTER_SIDEWALK,834.0,599.0,258.0,180.0
3.0,3006c670aac2b115bb16d9ab94b5980c.jpg,GARBAGE,970.0,873.0,283.0,214.0
3.0,3006c670aac2b115bb16d9ab94b5980c.jpg,GARBAGE,984.0,887.0,270.0,176.0
9.0,99ed80a349b01e5af06a492f0ea57d1d.jpg,CLUTTER_SIDEWALK,643.0,301.0,260.0,196.0
8.0,8a29d82f844e4dc0e41adc6cf832458a.jpg,SAND_ON_ROAD,301.0,32.0,282.0,156.0
3.0,8a29d82f844e4dc0e41adc6cf832458a.jpg,GARBAGE,818.0,633.0,246.0,135.0
3.0,8a29d82f844e4dc0e41adc6cf832458a.jpg,GARBAGE,862.0,745.0,255.0,170.0
3.0,8a29d82f844e4dc0e41adc6cf832458a.jpg,GARBAGE,922.0,797.0,294.0,198.0
3.0,8a29d82f844e4dc0e41adc6cf832458a.jpg,GARBAGE,997.0,844.0,293.0,170.0
,e895a87a394612fc092f1cc1de08e415.jpg,,,,,
3.0,8c67378ce4fd2b4ea98655832a02155e.jpg,GARBAGE,610.0,464.0,386.0,268.0
3.0,8c67378ce4fd2b4ea98655832a02155e.jpg,GARBAGE,501.0,299.0,385.0,251.0
3.0,8c67378ce4fd2b4ea98655832a02155e.jpg,GARBAGE,763.0,559.0,312.0,169.0
3.0,8c67378ce4fd2b4ea98655832a02155e.jpg,GARBAGE,619.0,397.0,395.0,245.0
3.0,8c67378ce4fd2b4ea98655832a02155e.jpg,GARBAGE,223.0,75.0,447.0,352.0
0.0,555d96e36bf027986404a9d07d1af583.jpg,GRAFFITI,339.0,269.0,231.0,183.0
8.0,555d96e36bf027986404a9d07d1af583.jpg,SAND_ON_ROAD,498.0,385.0,266.0,200.0
8.0,555d96e36bf027986404a9d07d1af583.jpg,SAND_ON_ROAD,450.0,261.0,270.0,194.0
3.0,555d96e36bf027986404a9d07d1af583.jpg,GARBAGE,75.0,-20.0,243.0,180.0
3.0,ebe33221f33b6544e6a9f6f5273de1ae.jpg,GARBAGE,151.0,64.0,488.0,430.0
7.0,ebe33221f33b6544e6a9f6f5273de1ae.jpg,BAD_BILLBOARD,645.0,593.0,200.0,136.0
